Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,175419
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99.9,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,109408
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99.9,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,100187
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,gptj-99,Offline,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,6319.07
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,gptj-99,Server,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,6251.27
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,gptj-99.9,Offline,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,6319.07
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,gptj-99.9,Server,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,6251.27
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,llama2-70b-99,Offline,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,7013.17
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,llama2-70b-99,Server,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4889.92
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,llama2-70b-99.9,Offline,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,7013.17
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,llama2-70b-99.9,Server,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4889.92
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,mixtral-8x7b,Offline,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,15843.3
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,mixtral-8x7b,Server,Tokens/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,13864.5
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,resnet,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,226268
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,resnet,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,188014
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,retinanet,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4709.61
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,retinanet,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4439.99
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,stable-diffusion-xl,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,5.34798
5.0-0064,Quanta_Cloud_Technology,available,QuantaGrid D54U-3U (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,stable-diffusion-xl,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4.22011
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,51.3502
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,51.3502
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,586194
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,512121
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,372632
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,340044
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20464.9
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19316.9
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,20464.9
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,19316.9
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31083.6
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,29916.03
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,31083.6
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,29916.03
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama3.1-405b,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,436.218
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,llama3.1-405b,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,261.98
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,51048.7
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,50924.7
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,712859
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,584161
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,14356.4
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,12869.8
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,18.3676
5.0-0065,Quanta_Cloud_Technology,available,QuantaGrid D74H-7U (8x H100-SXM-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-SXM-80GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H100-SXM-80GB,available,56,Intel(R) Xeon(R) Platinum 8480+,16.0378
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,83504.2
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,82792.8
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,50606.5
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,45990.4
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2808.21
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2824.55
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2808.21
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2824.55
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,llama2-70b-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,3144.18
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,llama2-70b-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,3203.87
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,llama2-70b-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,3144.18
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,llama2-70b-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,3203.87
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,mixtral-8x7b,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,7792.91
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,mixtral-8x7b,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,7771.75
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,resnet,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,96157.6
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,resnet,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,72995.1
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,retinanet,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1925.5
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,retinanet,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1730.68
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,stable-diffusion-xl,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2.41908
5.0-0066,Quanta_Cloud_Technology,available,QuantaGrid S74G-2U (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,stable-diffusion-xl,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1.93745
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,3d-unet-99.9,Offline,Samples/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,3.6933
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,dlrm-v2-99.9,Offline,Samples/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,19577.8
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,dlrm-v2-99.9,Server,Queries/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,18987
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,gptj-99.9,Offline,Tokens/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,493.914
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,gptj-99.9,Server,Tokens/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,251.31
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,46041.4
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,40285.5
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,retinanet,Offline,Samples/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,726.718
5.0-0067,Supermicro,available,SYS-822GA-NGR3,1,INTEL(R) XEON(R) 6980P,N/A,0,Inference,retinanet,Server,Queries/s,,0,1,N/A,available,128,INTEL(R) XEON(R) 6980P,585.847
5.0-0068,Supermicro,available,AS-8126GS-TNMR,1,AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3E,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,AMD Instinct MI325X 256GB HBM3E,available,64,AMD EPYC 9575F,33069.1
5.0-0068,Supermicro,available,AS-8126GS-TNMR,1,AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3E,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,AMD Instinct MI325X 256GB HBM3E,available,64,AMD EPYC 9575F,28770.18
5.0-0068,Supermicro,available,AS-8126GS-TNMR,1,AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3E,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,AMD Instinct MI325X 256GB HBM3E,available,64,AMD EPYC 9575F,33069.1
5.0-0068,Supermicro,available,AS-8126GS-TNMR,1,AMD EPYC 9575F,AMD Instinct MI325X 256GB HBM3E,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,AMD Instinct MI325X 256GB HBM3E,available,64,AMD EPYC 9575F,28770.18
5.0-0069,Supermicro,available,ARS-111GL-NHR (1x GH200-96GB_aarch64),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,85986.9
5.0-0069,Supermicro,available,ARS-111GL-NHR (1x GH200-96GB_aarch64),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,80992.9
5.0-0069,Supermicro,available,ARS-111GL-NHR (1x GH200-96GB_aarch64),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,51030.9
5.0-0069,Supermicro,available,ARS-111GL-NHR (1x GH200-96GB_aarch64),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,dlrm-v2-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,50468.9
5.0-0069,Supermicro,available,ARS-111GL-NHR (1x GH200-96GB_aarch64),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,mixtral-8x7b,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,7718.34
5.0-0069,Supermicro,available,ARS-111GL-NHR (1x GH200-96GB_aarch64),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,mixtral-8x7b,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,7182.77
5.0-0070,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9654,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,96,AMD EPYC 9654,54.5694
5.0-0070,Supermicro,available,AS-4125GS-TNHR2-LCC (8x H200-SXM-141GB TensorRT),1,AMD EPYC 9654,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,96,AMD EPYC 9654,54.5694
